"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","test_fastercap_parse_capacitance_matrix","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","fastercap_runner_test","",""
"","0","test_normed_ascending","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","NetCoupleKeyTest","extraction_results_test","",""
"","1","test_render_enum_help__nodefault__intenum","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","argparse_helpers_test","",""
"","2","test_netlist_reduction_1","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","netlist_reducer_test","",""
"","12","test_netlist_reduction_2","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","netlist_json_test","",""
"","0","test_env_with_custom_variables","Unit Tests","Tue Oct 28 15:59:22 UTC 2025","passed","Tue Oct 28 15:59:22 UTC 2025","Test","env_test","",""
"","0","test_forced_prefix","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","argparse_helpers_test","",""
"","1","test_write_csv","Unit Tests","Tue Oct 28 15:59:22 UTC 2025","passed","Tue Oct 28 15:59:22 UTC 2025","Test","capacitance_matrix_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","argparse_helpers_test","",""
"","0","test_normed_descending","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_summarize_sidewall","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","993","test_fastercap_model_generator","Unit Tests","Tue Oct 28 15:59:22 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","","fastercap_model_generator_test","",""
"","28","test_netlist_expansion","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","netlist_expander_test","",""
"","2","test_invalid_prefix","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","0","test_parse_csv","Unit Tests","Tue Oct 28 15:59:22 UTC 2025","passed","Tue Oct 28 15:59:22 UTC 2025","Test","capacitance_matrix_test","",""
"","2","test_auto_prefix","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","2","test_netlist_reduction_2","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","netlist_reducer_test","",""
"","4","test_averaged_off_diagonals","Unit Tests","Tue Oct 28 15:59:22 UTC 2025","passed","Tue Oct 28 15:59:22 UTC 2025","Test","capacitance_matrix_test","",""
"","0","test_boundary_cases","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","0","test_env_has_defaults","Unit Tests","Tue Oct 28 15:59:22 UTC 2025","passed","Tue Oct 28 15:59:22 UTC 2025","Test","env_test","",""
"","4","test_netlist_reduction_1","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","netlist_json_test","",""
"","28","test_fastcap_parse_capacitance_matrix","Unit Tests","Tue Oct 28 15:59:22 UTC 2025","passed","Tue Oct 28 15:59:22 UTC 2025","Test","fastcap_runner_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","Test","argparse_helpers_test","",""
"","0","test_klayout_region","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_summarize_sideoverlap","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","1","test_summarize_overlap","Unit Tests","Tue Oct 28 15:59:23 UTC 2025","passed","Tue Oct 28 15:59:23 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
